"Citation","Diet.richness.minimum","Ecosystem","EndoEcto","Feeding.data.type","First.entry.Name","Latitude","mass_g","Month","Space.averaging","Taxon.group","Time.averaging","Total.stomachs.count.given","Year"
"Vanegas_2016",21,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-5.13,NA,NA,"100km","Amphibians","Decades",14,2005
"Whiles_2004",34,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",31.5,NA,NA,"100km","Amphibians","Decades",122,1986
"Baeta_2013",77,"Marine","Ectotherm","Direct observation","Mark",41.6,NA,NA,"1000m","Echinoderms","Years",132,2010
"Baeta_2013",51,"Marine","Ectotherm","Direct observation","Mark",41.6,NA,NA,"1000m","Echinoderms","Years",31,2010
"Battle_1998",15,"Marine","Ectotherm","Gut content (lethal)","Mark",36.75,NA,NA,"10km","Molluscs","Months",356,1992
"Birkeland_1974",3,"Marine","Ectotherm","Direct observation","Mark",47.66,NA,NA,"100m","Echinoderms","Years",250,1967
"Birkeland_1974",9,"Marine","Ectotherm","Direct observation","Mark",47.66,NA,NA,"100m","Echinoderms","Years",3214,1967
"Birkeland_1982",1,"Marine","Ectotherm","Direct observation","Mark",48.46,NA,NA,"100m","Echinoderms","Years",123,1970
"Birkeland_1982",1,"Marine","Ectotherm","Direct observation","Mark",48.46,NA,NA,"100m","Echinoderms","Years",42,1970
"Birkeland_1982",3,"Marine","Ectotherm","Direct observation","Mark",48.46,NA,NA,"100m","Echinoderms","Years",656,1970
"Collard_1970",2,"Marine","Ectotherm","Gut content (lethal)","Mark",33.33,NA,NA,"100km","Fish","Years",5,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",-6,NA,NA,"100km","Fish","Years",2,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",-6,NA,NA,"100km","Fish","Years",7,1964
"Collard_1970",2,"Marine","Ectotherm","Gut content (lethal)","Mark",-31.02,NA,NA,"100km","Fish","Years",29,1964
"Collard_1970",5,"Marine","Ectotherm","Gut content (lethal)","Mark",-47.17,NA,NA,"100km","Fish","Years",35,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",-6,NA,NA,"100km","Fish","Years",3,1964
"Collard_1970",4,"Marine","Ectotherm","Gut content (lethal)","Mark",-6,NA,NA,"100km","Fish","Years",6,1964
"Collard_1970",2,"Marine","Ectotherm","Gut content (lethal)","Mark",33.79,NA,NA,"100km","Fish","Years",10,1964
"Collard_1970",2,"Marine","Ectotherm","Gut content (lethal)","Mark",32.08,NA,NA,"100km","Fish","Years",17,1964
"Duggins_1983",12,"Marine","Ectotherm","Direct observation","Mark",58.33,NA,NA,"1000m","Echinoderms","Years",1154,1978
"Eichelbaum_1909",12,"Marine","Ectotherm","Gut content (lethal)","Mark",54.5,NA,NA,"10km","Echinoderms","Years",11,1908
"Eichelbaum_1909",5,"Marine","Ectotherm","Gut content (lethal)","Mark",56.25,NA,NA,"100km","Echinoderms","Years",27,1906
"Falke_2024",37,"Marine","Ectotherm","Gut content (lethal)","Mark",43.8,NA,NA,"100km","Fish","Years",611,2017
"Feder_1959",33,"Marine","Ectotherm","Direct observation","Mark",36.81,NA,NA,"1000m","Echinoderms","Years",3450,1954
"Gil_2008",17,"Marine","Ectotherm","Direct observation","Mark",-45.72,NA,NA,"100m","Echinoderms","Months",4041,2001
"Gil_2008",12,"Marine","Ectotherm","Direct observation","Mark",-47.75,NA,NA,"100m","Echinoderms","Months",4429,2001
"Glaudas_2008",36,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",40,NA,NA,"100km","Reptiles","Decades",659,1980
"Keough_1979",7,"Marine","Ectotherm","Direct observation","Mark",-35.52,NA,NA,"10m","Echinoderms","Years",65,1976
"Keough_1979",6,"Marine","Ectotherm","Direct observation","Mark",-35.52,NA,NA,"10m","Echinoderms","Years",64,1976
"Keough_1979",5,"Marine","Ectotherm","Direct observation","Mark",-35.52,NA,NA,"10m","Echinoderms","Years",86,1976
"Mauzey_1968",10,"Marine","Ectotherm","Gut content (lethal)","Mark",48.53,NA,NA,"1000m","Echinoderms","Years",156,1966
"Mauzey_1968",6,"Marine","Ectotherm","Gut content (lethal)","Mark",48.29,NA,NA,"1000m","Echinoderms","Years",69,1966
"Mauzey_1968",1,"Marine","Ectotherm","Direct observation","Mark",49.2,NA,NA,"1000m","Echinoderms","Years",62,1966
"Mauzey_1968",4,"Marine","Ectotherm","Direct observation","Mark",48.23,NA,NA,"1000m","Echinoderms","Years",33,1966
"Mauzey_1968",17,"Marine","Ectotherm","Direct observation","Mark",48.59,NA,NA,"1000m","Echinoderms","Years",198,1966
"Mauzey_1968",7,"Marine","Ectotherm","Direct observation","Mark",47.62,NA,NA,"1000m","Echinoderms","Years",250,1966
"Mauzey_1968",3,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",23,1966
"Mauzey_1968",3,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",1028,1966
"Mauzey_1968",20,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",350,1966
"Mauzey_1968",20,"Marine","Ectotherm","Gut content (lethal)","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",41,1966
"Mauzey_1968",3,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",543,1966
"Mauzey_1968",6,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",240,1966
"Mauzey_1968",13,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",341,1966
"Mauzey_1968",9,"Marine","Ectotherm","Direct observation","Mark",48.59,NA,NA,"1000m","Echinoderms","Years",64,1966
"Mauzey_1968",10,"Marine","Ectotherm","Direct observation","Mark",48.59,NA,NA,"1000m","Echinoderms","Years",199,1966
"Mauzey_1968",5,"Marine","Ectotherm","Direct observation","Mark",48.38,NA,NA,"1000m","Echinoderms","Years",96,1966
"Mauzey_1968",2,"Marine","Ectotherm","Direct observation","Mark",48.38,NA,NA,"1000m","Echinoderms","Years",176,1966
"Mauzey_1968",8,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",21,1966
"Mauzey_1968",8,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",306,1966
"Mauzey_1968",5,"Marine","Ectotherm","Direct observation","Mark",48.3,NA,NA,"1000m","Echinoderms","Years",15,1966
"Mauzey_1968",2,"Marine","Ectotherm","Direct observation","Mark",49.21,NA,NA,"100m","Echinoderms","Years",28,1966
"Novak_2010",6,"Marine","Ectotherm","Direct observation","Mark",-41.75,NA,NA,"100m","Molluscs","Years",2004,2006
"Novak_2010",8,"Marine","Ectotherm","Direct observation","Mark",-41.77,NA,NA,"100m","Molluscs","Years",2089,2006
"Novak_2013",27,"Marine","Ectotherm","Direct observation","Mark",-41.77,NA,NA,"100m","Molluscs","Years",4392,2006
"Novak_2013",25,"Marine","Ectotherm","Direct observation","Mark",-42.26,NA,NA,"100m","Molluscs","Years",3823,2006
"Novak_2013",19,"Marine","Ectotherm","Direct observation","Mark",-41.75,NA,NA,"100m","Molluscs","Years",1835,2006
"Novak_2013",20,"Marine","Ectotherm","Direct observation","Mark",-43.96,NA,NA,"100m","Molluscs","Years",2977,2006
"Novak_2013",17,"Marine","Ectotherm","Direct observation","Mark",-43.96,NA,NA,"100m","Molluscs","Years",3157,2006
"Novak_2013",33,"Marine","Ectotherm","Direct observation","Mark",-42.47,NA,NA,"100m","Molluscs","Years",4844,2006
"Novak_2013",8,"Marine","Ectotherm","Direct observation","Mark",-41.77,NA,NA,"100m","Molluscs","Years",2670,2006
"Novak_2013",7,"Marine","Ectotherm","Direct observation","Mark",-41.75,NA,NA,"100m","Molluscs","Years",3131,2006
"Novak_2013",10,"Marine","Ectotherm","Direct observation","Mark",-43.96,NA,NA,"100m","Molluscs","Years",2229,2006
"Novak_2013",14,"Marine","Ectotherm","Direct observation","Mark",-42.47,NA,NA,"100m","Molluscs","Years",4611,2006
"Novak_2013",11,"Marine","Ectotherm","Direct observation","Mark",-43.96,NA,NA,"100m","Molluscs","Years",2905,2006
"Novak_2013",14,"Marine","Ectotherm","Direct observation","Mark",-42.26,NA,NA,"100m","Molluscs","Years",1747,2006
"Rauschenplat_1901",6,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,NA,NA,"10km","Annelids","Years",12,1900
"Rauschenplat_1901",11,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,NA,NA,"10km","Fish","Years",11,1900
"Saunders_2015",19,"Marine","Ectotherm","Gut content (lethal)","Mark",-53.6,NA,NA,"100km","Fish","Years",104,2008
"Saunders_2015",29,"Marine","Ectotherm","Gut content (lethal)","Mark",-53.6,NA,NA,"100km","Fish","Years",496,2008
"Saunders_2015b",14,"Marine","Ectotherm","Gut content (lethal)","Mark",-53.6,NA,NA,"100km","Fish","Years",39,2008
"Saunders_2015b",14,"Marine","Ectotherm","Gut content (lethal)","Mark",-53.6,NA,NA,"100km","Fish","Years",49,2008
"Taylor_1995",3,"Marine","Ectotherm","Gut content (lethal)","Mark",-14.6,NA,NA,"100km","Molluscs","Years",47,1984
"Taylor_1995",1,"Marine","Ectotherm","Gut content (lethal)","Mark",13.4,NA,NA,"100m","Molluscs","Years",5,1984
"Taylor_1995",9,"Marine","Ectotherm","Gut content (lethal)","Mark",-14.66,NA,NA,"100m","Molluscs","Years",24,1984
"Taylor_1995",9,"Marine","Ectotherm","Gut content (lethal)","Mark",21.3,NA,NA,"100m","Molluscs","Years",80,1984
"Taylor_1995",3,"Marine","Ectotherm","Gut content (lethal)","Mark",37.07,NA,NA,"100km","Molluscs","Years",11,1984
"Taylor_1995",10,"Marine","Ectotherm","Gut content (lethal)","Mark",-18,NA,NA,"100m","Molluscs","Years",80,1984
"Taylor_1995",12,"Marine","Ectotherm","Gut content (lethal)","Mark",-22.28,NA,NA,"100km","Molluscs","Years",87,1984
"Tong_1986",13,"Marine","Ectotherm","Gut content (lethal)","Mark",22.21,NA,NA,"100m","Molluscs","Years",430,1984
"Tong_1986",5,"Marine","Ectotherm","Gut content (lethal)","Mark",22.43,NA,NA,"100m","Molluscs","Years",420,1984
"Tong_1986",5,"Marine","Ectotherm","Gut content (lethal)","Mark",22.43,NA,NA,"100m","Molluscs","Years",360,1984
"Tong_1986",9,"Marine","Ectotherm","Gut content (lethal)","Mark",22.3,NA,NA,"100m","Molluscs","Years",428,1984
"Cherel_2004",4,"Marine","Ectotherm","Gut content (lethal)","Paige",-49.5,NA,NA,"100km","Fish","Years",32,1999
"Dale_2011",13,"Marine","Ectotherm","Gut content (lethal)","Paige",21.46,NA,NA,"1000m","Fish","Months",42,2011
"Dale_2011",18,"Marine","Ectotherm","Gut content (lethal)","Paige",21.46,NA,NA,"10km","Fish","Months",66,2011
"Dale_2011",15,"Marine","Ectotherm","Gut content (lethal)","Paige",21.46,NA,NA,"10km","Fish","Months",48,2011
"Soekoe_2022",19,"Marine","Ectotherm","Gut content (lethal)","Paige",-32.11,NA,NA,"1000km","Fish","Years",120,2012
"Solmundsson_2025",11,"Marine","Ectotherm","Gut content (lethal)","Paige",64.74,NA,NA,"100km","Fish","Years",42,2010
"Solmundsson_2025",11,"Marine","Ectotherm","Gut content (lethal)","Paige",63.82,NA,NA,"100km","Fish","Years",149,2010
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",44,2008
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",30,2010
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",60,2014
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",20,2011
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",60,2012
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",48,2018
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",59,2009
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",50,2002
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",19,2020
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",41,2007
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",48,2013
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",22,2019
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",37,2015
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",27,2016
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",38,2017
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",33,2006
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",23,2005
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",38,2003
"Solmundsson_2025",28,"Marine","Ectotherm","Gut content (lethal)","Paige",64,NA,NA,"100km","Fish","Months",20,2004
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",7,2022
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",20,2017
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",16,2018
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",9,2015
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",17,2013
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",6,2012
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",7,2016
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",21,2019
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",11,2020
"Solmundsson_2025",17,"Marine","Ectotherm","Gut content (lethal)","Paige",63.12,NA,NA,"100km","Fish","Months",44,2014
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",251,2016
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",276,1998
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",270,2014
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",279,2022
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",304,2003
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",134,2011
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",288,1997
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",302,2023
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",430,2002
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",246,2019
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",288,2008
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",346,2006
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",274,2020
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",100,2001
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",300,2012
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",278,2009
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",233,2004
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",253,2015
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",283,2017
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",264,2005
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",367,2013
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",197,2010
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",244,2018
"Solmundsson_2025",75,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,NA,NA,"100km","Fish","Months",244,2007
"Solmundsson_2025",9,"Marine","Ectotherm","Gut content (lethal)","Paige",64.63,NA,NA,"100km","Fish","Years",131,2010
"Solmundsson_2025",9,"Marine","Ectotherm","Gut content (lethal)","Paige",63.94,NA,NA,"100km","Fish","Years",24,2010
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",96,2006
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",73,2002
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",89,2016
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",139,2012
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",73,2020
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",38,2005
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",45,2010
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",11,2011
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",83,2003
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",46,2009
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",75,2007
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",85,2004
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",81,2008
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",32,2018
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",68,2015
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",48,2022
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",221,2017
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",59,2019
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",59,2014
"Solmundsson_2025",21,"Marine","Ectotherm","Gut content (lethal)","Paige",63.23,NA,NA,"100km","Fish","Months",28,2013
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",56,2017
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",25,2002
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",4,2018
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",26,2019
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",36,2004
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",13,2016
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",38,2006
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",28,2007
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",17,2020
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",13,2013
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",6,2010
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",45,2014
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",17,2012
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.11,NA,NA,"100km","Fish","Months",37,2003
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",86,2003
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",44,2001
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",116,2009
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",21,1998
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",105,2008
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",107,2002
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",50,1997
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",63,2004
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",65,2005
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",127,2006
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",71,2007
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",170,2023
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",135,2019
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",161,2017
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",69,2010
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",136,2015
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",138,2016
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",181,2018
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",207,2014
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",125,2012
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",56,2011
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",144,2022
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",135,2013
"Solmundsson_2025",61,"Marine","Ectotherm","Gut content (lethal)","Paige",63.63,NA,NA,"100km","Fish","Months",162,2020
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",67,2008
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",92,2007
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",83,2006
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",79,2002
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",95,2020
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",174,2017
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",89,2003
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",67,2004
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",60,2016
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",78,2005
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",91,2015
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",110,2014
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",83,2009
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",87,2019
