"search_string","unique_name","approximate_match","score","ott_id","is_synonym","flags","number_matches"
"dentiraja_australis","Dipturus australis",TRUE,0.947368443012238,399883,FALSE,"",1
"dermasterias_imbricata","Dermasterias imbricata",TRUE,0.954545438289642,977099,FALSE,"",1
"desmognathus_monticola","Desmognathus monticola",TRUE,0.954545438289642,964102,FALSE,"",1
"desmognathus_welteri","Desmognathus welteri",TRUE,0.949999988079071,893908,FALSE,"",1
"diadophis_punctatus","Diadophis punctatus",TRUE,0.947368443012238,324337,FALSE,"",2
"diaphus","Diaphus",FALSE,1,640414,FALSE,"sibling_higher",1
"diaphus_coeruleus","Diaphus coeruleus",TRUE,0.941176474094391,3629465,FALSE,"",2
"diaphus_danae","Diaphus danae",TRUE,0.923076927661896,3629427,FALSE,"",1
"diaphus_knappi","Diaphus knappi",TRUE,0.928571403026581,3629451,FALSE,"",1
"diaphus_theta","Diaphus theta",TRUE,0.923076927661896,169217,FALSE,"",1
"dicamptodon_tenebrosus","Dicamptodon tenebrosus",TRUE,0.954545438289642,445407,FALSE,"",1
"dicentrarchus_labrax","Dicentrarchus labrax",TRUE,0.949999988079071,3549,FALSE,"",1
"diogenichthys_laternatus","Diogenichthys laternatus",TRUE,0.958333313465118,234117,FALSE,"",1
"diplodactylus_ciliaris","Strophurus ciliaris",TRUE,0.954545438289642,432768,FALSE,"",1
"diplodactylus_conspicillatus","Diplodactylus conspicillatus",TRUE,0.964285731315613,256957,FALSE,"",1
"diplodactylus_pulcher","Diplodactylus pulcher",TRUE,0.952380955219269,256958,FALSE,"",3
"diporiphora_winneckei","Diporiphora winneckei",TRUE,0.952380955219269,1038059,FALSE,"",1
"discoglossus_montalentii","Discoglossus montalentii",TRUE,0.958333313465118,233448,FALSE,"",2
"discoglossus_sardus","Discoglossus sardus",TRUE,0.947368443012238,233470,FALSE,"",1
"dissostichus_eleginoides","Dissostichus eleginoides",TRUE,0.958333313465118,1040385,FALSE,"",2
"dosidicus_gigas","Dosidicus gigas",TRUE,0.933333337306976,125334,FALSE,"",1
"dytaster_grandis","Dytaster grandis",TRUE,0.9375,3656994,FALSE,"",2
"echeneis_naucrates","Echeneis naucrates",TRUE,0.944444417953491,776562,FALSE,"",3
"egernia_inornata","Liopholis inornata",TRUE,0.9375,892819,FALSE,"",1
"egernia_striata","Liopholis striata",TRUE,0.933333337306976,122986,FALSE,"",2
"eigenmannia_virescens","Eigenmannia virescens",TRUE,0.952380955219269,437387,FALSE,"",1
"elachistocleis_bicolor","Elachistocleis bicolor",TRUE,0.954545438289642,215232,FALSE,"",1
"elaphe_guttata","Pantherophis guttatus",TRUE,0.928571403026581,456236,FALSE,"",1
"elaphe_obsoleta","Pantherophis obsoletus",TRUE,0.933333337306976,530777,FALSE,"",2
"elassoma_evergladei","Elassoma evergladei",TRUE,0.947368443012238,313433,FALSE,"",2
"electrona_antarctica","Electrona antarctica",TRUE,0.949999988079071,358647,FALSE,"",2
"eleotris_acanthopoma","Eleotris acanthopoma",TRUE,0.949999988079071,78295,FALSE,"",2
"eleotris_amblyopsis","Eleotris amblyopsis",TRUE,0.947368443012238,740276,FALSE,"",1
"eleotris_fusca","Eleotris fusca",TRUE,0.928571403026581,78297,FALSE,"",2
"eleotris_pisonis","Eleotris pisonis",TRUE,0.9375,417209,FALSE,"",1
"eleutherodactylus_coqui","Eleutherodactylus coqui",TRUE,0.95652174949646,1085754,FALSE,"",4
"eleutherodactylus_johnstonei","Eleutherodactylus johnstonei",TRUE,0.964285731315613,836975,FALSE,"",1
"eleutherodactylus_planirostris","Eleutherodactylus planirostris",TRUE,0.966666638851166,1066501,FALSE,"",2
"elops_saurus","Elops saurus",TRUE,0.916666686534882,329631,FALSE,"",1
"engraulis_encrasicolus","Engraulis encrasicolus",TRUE,0.954545438289642,222963,FALSE,"",4
"enneacanthus_gloriosus","Enneacanthus gloriosus",TRUE,0.954545438289642,476364,FALSE,"",1
"ensatina_eschscholtzi","Ensatina eschscholtzii",TRUE,0.90909093618393,637537,FALSE,"",1
"entomocorus_gameroi","Entomocorus gameroi",TRUE,0.947368443012238,3623579,FALSE,"",1
"epinephelus_fasciatus","Epinephelus fasciatus",TRUE,0.952380955219269,534146,FALSE,"",4
"epinephelus_stoliczkae","Epinephelus stoliczkae",TRUE,0.954545438289642,3634069,FALSE,"",1
"erignathus_barbatus","Erignathus barbatus",TRUE,0.947368443012238,931413,FALSE,"",1
"esox_niger","Esox niger",TRUE,0.899999976158142,496121,FALSE,"",1
"etmopterus_spinax","Etmopterus spinax",TRUE,0.941176474094391,1059232,FALSE,"",1
"eucopia_australis","Eucopia australis",TRUE,0.941176474094391,2989873,FALSE,"",3
"eucopia_sculpticauda","Eucopia sculpticauda",TRUE,0.949999988079071,845956,FALSE,"",1
"eucopia_unguiculata","Eucopia unguiculata",TRUE,0.947368443012238,2989872,FALSE,"",1
"eudyptes_chrsolophus","Eudyptes chrysolophus",TRUE,0.904761910438538,82219,FALSE,"",1
"eudyptes_chrysocome","Eudyptes chrysocome",TRUE,0.947368443012238,82220,FALSE,"",1
"eudyptes_schlegeli","Eudyptes schlegeli",TRUE,0.944444417953491,605139,FALSE,"",1
"eudyptula_minor","Eudyptula minor",TRUE,0.933333337306976,613299,FALSE,"",1
"eukrohnia_hamata","Eukrohnia hamata",TRUE,0.9375,584274,FALSE,"",3
"euproctus_montanus","Euproctus montanus",TRUE,0.944444417953491,861438,FALSE,"",3
"eurycea_cirrigera","Eurycea cirrigera",TRUE,0.941176474094391,269532,FALSE,"",1
"euthynnus_affinis","Euthynnus affinis",TRUE,0.941176474094391,308760,FALSE,"",5
"eutropiichthys_vacha","Eutropiichthys vacha",TRUE,0.949999988079071,350498,FALSE,"",1
"evasterias_troschelii","Evasterias troschelii",TRUE,0.952380955219269,197640,FALSE,"",3
"evermanella_sp","Evermannella",TRUE,0.727272748947144,86556,FALSE,"",1
"evorthodus_lyricus","Evorthodus lyricus",TRUE,0.944444417953491,7815,FALSE,"",2
"exoglossum_maxillingua","Exoglossum maxillingua",TRUE,0.954545438289642,411057,FALSE,"",1
"falco_amurensis","Falco amurensis",TRUE,0.933333337306976,352517,FALSE,"",1
"falco_naumanni","Falco naumanni",TRUE,0.928571403026581,624976,FALSE,"",1
"farancia_abacura","Farancia abacura",TRUE,0.9375,931412,FALSE,"extinct",2
"felis_catus","Felis catus",TRUE,0.90909093618393,563166,FALSE,"",2
"flaccisagitta_enflata","Flaccisagitta enflata",TRUE,0.952380955219269,679425,FALSE,"",1
"forficula_auricularia","Forficula auricularia",TRUE,0.952380955219269,673084,FALSE,"",3
"fratercula_arctica","Fratercula arctica",TRUE,0.944444417953491,864865,FALSE,"",1
"freyella_elegans","Freyella elegans",TRUE,0.9375,3657381,FALSE,"",1
"fulmarus_glacialoides","Fulmarus glacialoides",TRUE,0.952380955219269,82196,FALSE,"",2
"fundulus_chrysotus","Fundulus chrysotus",TRUE,0.944444417953491,519470,FALSE,"",1
"fundulus_confluentus","Fundulus confluentus",TRUE,0.949999988079071,442986,FALSE,"",1
"fundulus_diaphanus","Fundulus diaphanus",TRUE,0.944444417953491,159076,FALSE,"",1
"fundulus_grandis","Fundulus grandis",TRUE,0.9375,519483,FALSE,"",1
"fundulus_heteroclitus","Fundulus heteroclitus",TRUE,0.952380955219269,583633,FALSE,"",1
"fundulus_parvipinnis","Fundulus parvipinnis",TRUE,0.949999988079071,643240,FALSE,"",2
"fundulus_pulvereus","Fundulus pulvereus",TRUE,0.944444417953491,785973,FALSE,"",1
"fundulus_xenica","Adinia xenica",TRUE,0.8125,839523,FALSE,"",1
"gadus_morhua","Gadus morhua (species in domain Eukaryota)",TRUE,0.916666686534882,114170,FALSE,"",2
"gadus_ogac","Gadus ogac",TRUE,0.899999976158142,635898,FALSE,"",4
"galeocerdo_cuvier","Galeocerdo cuvier",TRUE,0.941176474094391,976355,FALSE,"",3
"galeus_melastomus","Galeus melastomus",TRUE,0.941176474094391,327712,FALSE,"",2
"gambelia_wislizeni","Gambelia wislizenii",TRUE,0.89473682641983,244470,FALSE,"",2
"gambusia_holbrooki","Gambusia holbrooki",TRUE,0.944444417953491,553631,FALSE,"",3
"gegeneophis_ramaswamii","Gegeneophis ramaswamii",TRUE,0.954545438289642,227120,FALSE,"",1
"gehyra_variegata","Gehyra variegata",TRUE,0.9375,24139,FALSE,"",4
"genetta_cristata","Genetta cristata",TRUE,0.9375,45849,FALSE,"",1
"gennadas_valens","Gennadas valens",TRUE,0.933333337306976,250985,FALSE,"",1
"gephyreaster_swifti","Gephyreaster swifti",TRUE,0.947368443012238,983929,FALSE,"",1
"gephyrocharax_valencia","Gephyrocharax valencia",TRUE,0.954545438289642,3624910,FALSE,"",1
"globicephala_macrorhynchus","Globicephala macrorhynchus",TRUE,0.961538434028625,535886,FALSE,"",6
"globicephala_melas","Globicephala melas",TRUE,0.944444417953491,124212,FALSE,"",3
"gnathocharax_steindachneri","Gnathocharax steindachneri",TRUE,0.961538434028625,597351,FALSE,"",1
"gobiomorus_dormitor","Gobiomorus dormitor",TRUE,0.947368443012238,740272,FALSE,"",2
"gobionellus_boleosoma","Ctenogobius boleosoma",TRUE,0.952380955219269,763961,FALSE,"",2
"gobionotothen_gibberifrons","Gobionotothen gibberifrons",TRUE,0.961538434028625,448828,FALSE,"",1
"gobiosoma_bosc","Gobiosoma bosc",TRUE,0.928571403026581,230857,FALSE,"",3
"gobiosoma_robustum","Gobiosoma robustum",TRUE,0.944444417953491,1064480,FALSE,"",1
"gobius_ruthensparri","Gobiusculus flavescens",TRUE,0.947368443012238,637893,FALSE,"",3
"gonatodes_concinnatus","Gonatodes concinnatus",TRUE,0.952380955219269,597542,FALSE,"",1
"gonatodes_hasemani","Gonatodes hasemani",TRUE,0.944444417953491,723078,FALSE,"",2
"gonatodes_humeralis","Gonatodes humeralis",TRUE,0.947368443012238,126729,FALSE,"",3
"gowidon_longirostris","Gowidon longirostris",TRUE,0.949999988079071,298875,FALSE,"",1
"grampus_griseus","Grampus griseus",TRUE,0.933333337306976,154711,FALSE,"",1
"graptemys_geographica","Graptemys geographica",TRUE,0.952380955219269,1064023,FALSE,"",1
"grayia_smythii","Grayia smithii",TRUE,0.928571403026581,994633,FALSE,"",4
"gulo_gulo","Gulo gulo",TRUE,0.888888895511627,178247,FALSE,"",1
"gymnophthalmus_underwoodi","Gymnophthalmus underwoodi",TRUE,0.959999978542328,58577,FALSE,"",1
"gymnoscopelus_fraseri","Gymnoscopelus fraseri",TRUE,0.952380955219269,162203,FALSE,"",2
"gymnoscopelus_nicholsi","Gymnoscopelus nicholsi",TRUE,0.954545438289642,211050,FALSE,"",3
"gymnotus_carapo","Gymnotus carapo",TRUE,0.933333337306976,445408,FALSE,"",2
"gymnotus_cylindricus","Gymnotus cylindricus",TRUE,0.949999988079071,463673,FALSE,"",2
"haddadus_binotatus","Haddadus binotatus",TRUE,0.944444417953491,798788,FALSE,"",1
"haldea_valeriae","Virginia valeriae",TRUE,0.933333337306976,4121174,FALSE,"",1
"halichoerus_grypus","Halichoerus grypus",TRUE,0.944444417953491,1040694,FALSE,"",1
"harmothoe_imbricata","Harmothoe imbricata",TRUE,0.947368443012238,694272,FALSE,"sibling_higher",2
"harpagifer_antarcticus","Harpagifer antarcticus",TRUE,0.954545438289642,56123,FALSE,"",1
"harpalus_rufipes","Harpalus rufipes",TRUE,0.9375,326464,FALSE,"sibling_higher",5
"haustrum_haustorium","Haustrum haustorium",TRUE,0.947368443012238,976141,FALSE,"",1
"haustrum_scobina","Haustrum scobina",TRUE,0.9375,389266,FALSE,"",1
"heliaster_helianthus","Heliaster helianthus",TRUE,0.949999988079071,3657206,FALSE,"",1
"helicops_infrataeniatus","Helicops infrataeniatus",TRUE,0.95652174949646,1087427,FALSE,"",1
"heliobolus_lugubris","Heliobolus lugubris",TRUE,0.947368443012238,257069,FALSE,"",1
"heliobolus_spekii","Heliobolus spekii",TRUE,0.941176474094391,363306,FALSE,"",1
"hemicaranx_amblyrhynchus","Hemicaranx amblyrhynchus",TRUE,0.958333313465118,554316,FALSE,"",1
"hemichromis_fasciatus","Hemichromis fasciatus",TRUE,0.952380955219269,336606,FALSE,"",1
"hemidactylus_brooki","Hemidactylus brookii",TRUE,0.947368443012238,818134,FALSE,"sibling_higher",3
"hemidactylus_mabouia","Hemidactylus mabouia",TRUE,0.949999988079071,737831,FALSE,"sibling_higher",3
"hemigrammus","Hemigrammus",FALSE,1,440388,FALSE,"",1
"hemigrammus_analis","Hemigrammus analis",TRUE,0.944444417953491,3625394,FALSE,"",1
"hemigrammus_barrigonae","Hemigrammus barrigonae",TRUE,0.954545438289642,3625387,FALSE,"",1
"hemigrammus_bellottii","Hemigrammus bellottii",TRUE,0.952380955219269,3625367,FALSE,"",2
"hemigrammus_microstomus","Hemigrammus microstomus",TRUE,0.95652174949646,3625371,FALSE,"",2
"hemigrammus_rhodostomus","Hemigrammus rhodostomus",TRUE,0.95652174949646,3625407,FALSE,"",1
"hemigrammus_stictus","Hemigrammus stictus",TRUE,0.947368443012238,3625413,FALSE,"",1
"hemigrammus_vorderwinkleri","Hemigrammus vorderwinkleri",TRUE,0.961538434028625,3625379,FALSE,"",1
"hemisus_marmoratus","Hemisus marmoratus",TRUE,0.944444417953491,968537,FALSE,"",2
"hepsetus_odoe","Hepsetus odoe",TRUE,0.923076927661896,128234,FALSE,"",1
"heterandria_formosa","Heterandria formosa",TRUE,0.947368443012238,808633,FALSE,"",1
"heterocharax_macrolepis","Heterocharax macrolepis",TRUE,0.95652174949646,156784,FALSE,"",1
"heterodon_platirhinos","Heterodon platirhinos",TRUE,0.952380955219269,405958,FALSE,"",3
"heteronotia_binoeii","Heteronotia binoei",TRUE,0.888888895511627,608936,FALSE,"",3
"hexaplex_princeps","Hexaplex princeps",TRUE,0.941176474094391,2909103,FALSE,"",1
"hippasteria_phrygiana","Hippasteria phrygiana",TRUE,0.952380955219269,3656615,FALSE,"",1
"hippopotamyrus_discorhynchus","Cyphomyrus discorhynchus",TRUE,0.964285731315613,349817,FALSE,"",1
"holobaena_caerulea","Halobaena caerulea",TRUE,0.888888895511627,656582,FALSE,"",1
"homarus_americanus","Homarus americanus",TRUE,0.944444417953491,28247,FALSE,"",1
"hoplerythrinus_unitaeniatus","Hoplerythrinus unitaeniatus",TRUE,0.962962985038757,719840,FALSE,"",2
"hoplias_malabaricus","Hoplias malabaricus",TRUE,0.947368443012238,179348,FALSE,"",2
"hoplobatrachus_occipitalis","Hoplobatrachus occipitalis",TRUE,0.961538434028625,74847,FALSE,"",1
"hydrocynus_vittatus","Hydrocynus vittatus",TRUE,0.947368443012238,384849,FALSE,"",6
"hydrolycus_armatus","Hydrolycus armatus",TRUE,0.944444417953491,545265,FALSE,"",1
"hyla_euphorbiacea","Dryophytes euphorbiaceus",TRUE,0.941176474094391,598460,FALSE,"",1
"hyla_japonica","Dryophytes japonicus",TRUE,0.923076927661896,240413,FALSE,"",2
"hyla_versicolor","Dryophytes versicolor",TRUE,0.933333337306976,386095,FALSE,"",2
"hymenaster_membranaceus","Hymenaster pellucidus",TRUE,0.95652174949646,32677,FALSE,"",1
"hymenodora_glacialis","Hymenodora glacialis",TRUE,0.949999988079071,350356,FALSE,"",2
"hyperolius_concolor","Hyperolius concolor",TRUE,0.947368443012238,505134,FALSE,"",2
"hyperolius_fusciventris","Hyperolius fusciventris",TRUE,0.95652174949646,85268,FALSE,"",1
"hyperolius_guttulatus","Hyperolius guttulatus",TRUE,0.952380955219269,510964,FALSE,"",5
"hyperolius_sylvaticus","Hyperolius sylvaticus",TRUE,0.952380955219269,1088575,FALSE,"",1
"hypopomus","Hypopomus",FALSE,1,164258,FALSE,"",1
"hypseleotris","Hypseleotris",FALSE,1,78304,FALSE,"",1
"hypsiglena_torquata","Hypsiglena torquata",TRUE,0.947368443012238,740048,FALSE,"",1
"ichnotropis_squamulosa","Meroles squamulosus",TRUE,0.954545438289642,1014443,FALSE,"",1
"ichthyophis_bannanicus","Ichthyophis bannanicus",TRUE,0.954545438289642,639649,FALSE,"",2
"idiacanthus_antrostomus","Idiacanthus antrostomus",TRUE,0.95652174949646,890166,FALSE,"",1
"incilius_mazatlanensis","Incilius mazatlanensis",TRUE,0.954545438289642,931373,FALSE,"",1
"istiompax_indica","Istiompax indica",TRUE,0.9375,696430,FALSE,"",2
"istiophorus_platypterus","Istiophorus platypterus",TRUE,0.95652174949646,545842,FALSE,"",1
"isurus_oxyrinchus","Isurus oxyrinchus",TRUE,0.941176474094391,73672,FALSE,"",3
"itapotihyla_langsdorffi","Itapotihyla langsdorffii",TRUE,0.916666686534882,528946,FALSE,"",1
"jordanella_floridae","Jordanella floridae",TRUE,0.947368443012238,82326,FALSE,"",1
"katsuwonus_pelamis","Katsuwonus pelamis",TRUE,0.944444417953491,308754,FALSE,"",4
"kentropyx_calcarata","Kentropyx calcarata",TRUE,0.947368443012238,348433,FALSE,"",7
"kentropyx_pelviceps","Kentropyx pelviceps",TRUE,0.947368443012238,348432,FALSE,"",2
"kentropyx_striata","Kentropyx striata",TRUE,0.941176474094391,348431,FALSE,"",2
"labidesthes_sicculus","Labidesthes sicculus",TRUE,0.949999988079071,125720,FALSE,"",1
"labidiaster_annulatus","Labidiaster annulatus",TRUE,0.952380955219269,414552,FALSE,"",2
"lagenodelphis_hosei","Lagenodelphis hosei",TRUE,0.947368443012238,336237,FALSE,"",2
"lagenorhynchus_obscurus","Lagenorhynchus obscurus",TRUE,0.95652174949646,548145,FALSE,"",1
"lagodon_rhomboides","Lagodon rhomboides",TRUE,0.944444417953491,905046,FALSE,"",1
"lamna_nasus","Lamna nasus",TRUE,0.90909093618393,500593,FALSE,"",2
"lampanyctodes_hectoris","Lampanyctodes hectoris",TRUE,0.954545438289642,866174,FALSE,"",2
"lampanyctus_australis","Lampanyctus australis",TRUE,0.952380955219269,3629483,FALSE,"",1
"lampanyctus_jordani","Lampanyctus jordani",TRUE,0.947368443012238,168912,FALSE,"",2
"lampanyctus_macropterus","Lampanyctus macropterus",TRUE,0.95652174949646,3629487,FALSE,"",1
"lampanyctus_regalis","Nannobrachium regale",TRUE,0.947368443012238,169226,FALSE,"",1
"lampanyctus_ritteri","Nannobrachium ritteri",TRUE,0.947368443012238,47677,FALSE,"",1
"lampropeltis_calligaster","Lampropeltis calligaster",TRUE,0.958333313465118,300629,FALSE,"",1
"lampropeltis_getula","Lampropeltis getula",TRUE,0.947368443012238,547409,FALSE,"",2
"lampropeltis_triangulum","Lampropeltis triangulum",TRUE,0.95652174949646,815155,FALSE,"",2
"lamycetes_fulvicornis","Lamyctes fulvicornis",TRUE,0.899999976158142,942627,FALSE,"",2
"lanius_excubitor","Lanius excubitor",TRUE,0.9375,146937,FALSE,"",1
"larus_philidelphia","Larus philadelphia",TRUE,0.888888895511627,1026258,FALSE,"",1
"latastia_longicaudata","Latastia longicaudata",TRUE,0.952380955219269,437767,FALSE,"",1
"latirolagena_smaragdula","Latirolagena smaragdulus",TRUE,0.95652174949646,2898419,FALSE,"",2
"latirus_polygonus","Latirus polygonus",TRUE,0.941176474094391,2898512,FALSE,"",1
"leander_adspersus","Palaemon adspersus",TRUE,0.941176474094391,958834,FALSE,"sibling_higher",1
"leiostomus_xanthurus","Leiostomus xanthurus",TRUE,0.949999988079071,1052160,FALSE,"",1
"lensia_conoidea","Lensia conoidea",TRUE,0.933333337306976,863148,FALSE,"",1
"lepidonotothen_nudifrons","Lepidonotothen nudifrons",TRUE,0.958333313465118,260052,FALSE,"",1
"lepidonotothen_squamifrons","Lepidonotothen squamifrons",TRUE,0.961538434028625,598968,FALSE,"",1
"lepidonotus_squamatus","Lepidonotus squamatus",TRUE,0.952380955219269,974925,FALSE,"sibling_higher",1
"lepisosteus_platyrhincus","Lepisosteus platyrhincus",TRUE,0.958333313465118,804455,FALSE,"",3
"lepomis_gibbosus","Lepomis gibbosus",TRUE,0.9375,670266,FALSE,"",2
"lepomis_macrochirus","Lepomis macrochirus",TRUE,0.947368443012238,836783,FALSE,"",2
"lepomis_marginatus","Lepomis marginatus",TRUE,0.944444417953491,943380,FALSE,"",1
"lepomis_microlophus","Lepomis microlophus",TRUE,0.947368443012238,271244,FALSE,"",1
"lepomis_punctatus","Lepomis punctatus",TRUE,0.941176474094391,271257,FALSE,"",2
"leposoma_parietale","Loxopholis parietalis",TRUE,0.944444417953491,838439,FALSE,"",1
"leposoma_percarinatum","Loxopholis percarinatum",TRUE,0.952380955219269,322420,FALSE,"",1
"lepsiella_vinosa","Bedeva vinosa",TRUE,0.9375,1083220,FALSE,"",2
"leptasterias_hexactis","Leptasterias hexactis",TRUE,0.952380955219269,658147,FALSE,"sibling_higher",1
"leptasterias_polaris","Leptasterias polaris",TRUE,0.949999988079071,463287,FALSE,"sibling_higher",1
"leptobotia_elongata","Leptobotia elongata",TRUE,0.947368443012238,804295,FALSE,"",1
"leptonychotes_weddellii","Leptonychotes weddellii",TRUE,0.95652174949646,175259,FALSE,"",2
"leptophis_mexicanus","Leptophis mexicanus",TRUE,0.947368443012238,4121530,FALSE,"",3
"lethrinus_borbonicus","Lethrinus borbonicus",TRUE,0.949999988079071,850621,FALSE,"",1
"lethrinus_mahsena","Lethrinus mahsena",TRUE,0.941176474094391,229733,FALSE,"",1
"lethrinus_microdon","Lethrinus microdon",TRUE,0.944444417953491,850606,FALSE,"",2
"lethrinus_nebulosus","Lethrinus nebulosus",TRUE,0.947368443012238,850597,FALSE,"",3
"leucorchestris_arenicola","Leucorchestris arenicola",TRUE,0.958333313465118,3551243,FALSE,"",1
"leucorchestris_steyni","Leucorchestris steyni",TRUE,0.952380955219269,3551544,FALSE,"",1
"leuroglossus_schmidti","Leuroglossus schmidti",TRUE,0.952380955219269,7517,FALSE,"",1
"lialis_burtoni","Lialis burtonis",TRUE,0.928571403026581,24142,FALSE,"",2
"liocarcinus_depurator","Liocarcinus depurator",TRUE,0.952380955219269,449977,FALSE,"",1
"liocarcinus_holsatus","Liocarcinus holsatus",TRUE,0.949999988079071,99731,FALSE,"",1
"liodytes_rigida","Liodytes rigida",TRUE,0.933333337306976,505616,FALSE,"",1
"liopeltis_vernalis","Opheodrys vernalis",TRUE,0.944444417953491,593540,FALSE,"",1
"lithobates_sphenocephalus","Rana sphenocephala",TRUE,0.959999978542328,61437,FALSE,"",2
"lithobius_crassipes","Lithobius crassipes",TRUE,0.947368443012238,53152,FALSE,"",6
"lithobius_curtipes","Lithobius curtipes",TRUE,0.944444417953491,925460,FALSE,"",1
"lithobius_mutabilis","Lithobius mutabilis",TRUE,0.947368443012238,267601,FALSE,"",3
"lithodoras_dorsalis","Lithodoras dorsalis",TRUE,0.947368443012238,623743,FALSE,"",1
"liza_aurata","Chelon auratus",TRUE,0.90909093618393,418662,FALSE,"",1
"liza_ramada","Chelon ramada",TRUE,0.90909093618393,668241,FALSE,"",2
"liza_saliens","Chelon saliens",TRUE,0.916666686534882,418656,FALSE,"",1
"loligo_forbesii","Loligo forbesii",TRUE,0.933333337306976,528832,FALSE,"",2
"loligo_pealei","Doryteuthis pealeii",TRUE,0.923076927661896,241285,FALSE,"",3
"loligo_vulgaris","Loligo vulgaris",TRUE,0.933333337306976,1054848,FALSE,"",1
"loricera_pilicornis","Loricera pilicornis",TRUE,0.947368443012238,230604,FALSE,"",2
"lucania_goodei","Lucania goodei",TRUE,0.928571403026581,84261,FALSE,"",1
"lucania_parva","Lucania parva",TRUE,0.923076927661896,839518,FALSE,"",1
"lucasium_stenodactylum","Lucasium stenodactylum",TRUE,0.954545438289642,431042,FALSE,"",1
"luidia_ciliaris","Luidia ciliaris",TRUE,0.933333337306976,332056,FALSE,"",1
"luidia_clathrata","Luidia clathrata",TRUE,0.9375,337934,FALSE,"",3
"luidia_foliolata","Luidia foliolata",TRUE,0.9375,258317,FALSE,"",1
"luidia_quinaria","Luidia quinaria",TRUE,0.933333337306976,367765,FALSE,"",1
"luidia_sarsi","Luidia sarsi",TRUE,0.916666686534882,24895,FALSE,"",2
"lutjanus_bohar","Lutjanus bohar",TRUE,0.928571403026581,333352,FALSE,"",3
"lutjanus_gibbus","Lutjanus gibbus",TRUE,0.933333337306976,333344,FALSE,"",2
"lutjanus_jocu","Lutjanus jocu",TRUE,0.923076927661896,943192,FALSE,"",1
"lutjanus_kasmira","Lutjanus kasmira",TRUE,0.9375,333340,FALSE,"",2
"luxilus_cornutus","Luxilus cornutus",TRUE,0.9375,96051,FALSE,"",1
"lyciasalamandra_luschani","Lyciasalamandra luschani",TRUE,0.958333313465118,1012890,FALSE,"",1
"lygodactylus_capensis","Lygodactylus capensis",TRUE,0.952380955219269,43346,FALSE,"sibling_higher",1
"lygodactylus_picturatus","Lygodactylus picturatus",TRUE,0.95652174949646,1085744,FALSE,"sibling_higher",2
"lynx_lynx","Lynx lynx",TRUE,0.888888895511627,886829,FALSE,"",1
"lynx_rufus","Lynx rufus",TRUE,0.899999976158142,507545,FALSE,"",2
"mabuya_planifrons","Trachylepis planifrons",TRUE,0.941176474094391,4123483,FALSE,"",1
"maccullochella_peelii","Maccullochella peelii",TRUE,0.952380955219269,538656,FALSE,"",2
"macropinna_microstoma","Macropinna microstoma",TRUE,0.952380955219269,584432,FALSE,"",1
"makaira_nigricans","Makaira nigricans",TRUE,0.941176474094391,696461,FALSE,"",2
"marcusenius_macrolepidotus","Marcusenius macrolepidotus",TRUE,0.961538434028625,1016851,FALSE,"",1
"martes_americana","Martes americana",TRUE,0.9375,923116,FALSE,"",2
"martes_foina","Martes foina",TRUE,0.916666686534882,348047,FALSE,"",1
"mastacembelus_frenatus","Mastacembelus frenatus",TRUE,0.954545438289642,546685,FALSE,"",5
"masticophis_flagellum","Masticophis flagellum",TRUE,0.952380955219269,1032608,FALSE,"",1
"maurolicus_muelleri","Maurolicus muelleri",TRUE,0.947368443012238,540470,FALSE,"",3
"mediaster_aequalis","Mediaster aequalis",TRUE,0.944444417953491,658159,FALSE,"",1
"megadyptes_antipodes","Megadyptes antipodes",TRUE,0.949999988079071,429618,FALSE,"",1
"meganyctiphanes_norvegica","Meganyctiphanes norvegica",TRUE,0.959999978542328,151806,FALSE,"",1
"megenaster_gelatinous","Meyenaster gelatinosus",TRUE,0.863636374473572,752702,FALSE,"",1
"melamphaes_lugubris","Melamphaes lugubris",TRUE,0.947368443012238,273421,FALSE,"",2
"melanotaenia_fluviatilis","Melanotaenia fluviatilis",TRUE,0.958333313465118,224783,FALSE,"",1
"menetia_greyii","Menetia greyii",TRUE,0.928571403026581,733910,FALSE,"",1
"menidia_beryllina","Menidia beryllina",TRUE,0.941176474094391,804705,FALSE,"",1
"menidia_peninsulae","Menidia peninsulae",TRUE,0.944444417953491,800800,FALSE,"",1
"meridiastra_gunnii","Meridiastra gunnii",TRUE,0.944444417953491,644991,FALSE,"",1
"meroles_suborbitalis","Meroles suborbitalis",TRUE,0.949999988079071,996385,FALSE,"",1
"mertensia_ovum","Mertensia ovum",TRUE,0.928571403026581,523265,FALSE,"",1
"mesotriton_alpestris","Ichthyosaura alpestris",TRUE,0.949999988079071,159060,FALSE,"",1
"microglanis_iheringi","Microglanis iheringi",TRUE,0.949999988079071,1087479,FALSE,"",1
"microphis_brachyurus","Oostethus brachyurus",TRUE,0.949999988079071,495929,FALSE,"",1
"micropogonias_undulatus","Micropogonias undulatus",TRUE,0.95652174949646,987393,FALSE,"",2
"micropterus_salmoides","Micropterus salmoides",TRUE,0.952380955219269,230493,FALSE,"",2
"microsternarchus_bilineatus","Microsternarchus bilineatus",TRUE,0.962962985038757,164257,FALSE,"",1
"mikrogeophagus_ramirezi","Mikrogeophagus ramirezi",TRUE,0.95652174949646,316392,FALSE,"",2
"mimetus_notius","Mimetus notius",TRUE,0.928571403026581,794017,FALSE,"",2
